Tweet_ID,tweetcreatedts,retweetcount,following,followers,text
1377047778057019395,2021-03-30 23:59:09,0,18,180,@ERC20_News @Filecoin @chainlink @paypolitan @Exeedme @Polkadot @OriginProtocol Thank you for this daily recap @ERC20_News . Another productive day with full of platforms expansion that will surely broaden the users field of earning.
1377047749854691329,2021-03-30 23:59:02,4360,2093,869,"Welcome to massive Q DAO airdrop! 

1. go now to telegram https://t.co/COyXgODY1z 

2. Stay in telegram chat and wait announcement.

3. HOLD this gem until 10x 

(soon - QDAO launch cross-chain for BSC, Polkadot and ETH)"
1377047648008556549,2021-03-30 23:58:38,8,793,11571,"$TIDAL 

Printed 3 drives of bullish divergence 1h

Sitting on support &amp; ready for continuation

#DeFi #Polkadot #Altseason https://t.co/1b1e5W6diJ"
1377047391191326720,2021-03-30 23:57:37,38,0,62,"Are you looking forward to our update? Tell me loudly!

And we have prepared a series of activities for this update! 

Released soon, pay attention today!

@Polkadot @web3foundation 

#Polkadot #web3 #OxyDev https://t.co/rzS5qW03ag"
1377047159829229570,2021-03-30 23:56:41,0,76,27,@avalancheavax @Blockworks_ @avalabsofficial @John1wu @PanteraCapital @veradittakit Be cool to see Avalanche with a rivaling market cap to polkadot and ethereum where it should be👍
1377046824704425988,2021-03-30 23:55:21,0,343,465,"#cryptocurrencies #CryptocurrencyNews #Bitcoin  #DeFi #polkadot $uni $sushi $cake #BNB     #bitcoin  #ethereum  
$DOT $baker $BAT $aave $bnb https://t.co/Qk8By5cdEl"
1377046770908233730,2021-03-30 23:55:09,4,69,15,"We have not scratched the surface of the potential of Freecoin. This is the true coin of the people😤💯. We are fighting for financial $FREE dom!!

#Bitcoin #Ethereum #XRP #Cardano #polkadot #Chainlink #eos  #XLM #trading #dogecoin #dash #crypto #cryptocurrency #altcoin #Bitcoin https://t.co/t8D5woU9zW"
1377046756484018176,2021-03-30 23:55:05,5,311,12,"Last 48 hours to sign up for @polkaswitch's public launch. 

The launch of this one is going to cause some serious waves, mark my words.

Don't miss out: 👇 https://t.co/PZM1EclEhd

$SWITCH #Polkadot #DeFi #crypto https://t.co/gBj0wEoDMp"
1377046694391603207,2021-03-30 23:54:50,8666,1123,537,"SubDAO is proud to establish PDA, Polkadot DAO Alliance, with @Plasm_Network @PhalaNetwork @StaFi_Protocol @CrustNetwork @litentry @bifrost_finance @PatractLabs @DarwiniaNetwork @ZenlinkPro @DeepDAO_io @subdao_network 

First PDA summit on Apr. 6th and 7th
https://t.co/0VcGwRVKVJ"
1377046603517681666,2021-03-30 23:54:29,15,1916,592,"Community voting for @Polkadot Decoded is open. Support Substrate related talks among categories:
Polkadot in Action
• @AlexSiman, @BenWhiteJamin, Karla Montgomery
Tech Talk
• @AbramowitzJesse, @AlexSiman, @bkchr, @Mudit__Gupta, Shunfan Zhou
Vote today! https://t.co/OHjknjpVrP"
1377046574010822656,2021-03-30 23:54:22,176,1916,592,"Community voting for this year's @Polkadot Decoded has opened! Support Parity speakers by voting for @bkchr, @kianenigma, Hernando Castano and @AbramowitzJesse's presentations under the Tech Talk category today. #polkadotdecoded https://t.co/kBUgu9Hmdb"
1377046569791414272,2021-03-30 23:54:21,14637,1123,537,"SubDAO's first-stage development completed! It has realized the following functions on substrate/Polkadot: DAO creation, DAO member management, Vault management, as well as vote creation &amp; participation.

Watch SubDAO's demo video and feel its power!

https://t.co/ZBrxHVSjzB"
1377046491534041089,2021-03-30 23:54:02,115,214,176,"ERC 20 NEWS DAILY DIGEST 💡
30/3/2021

🏷️ @Filecoin &amp; @chainlink patnership

🏷️ @paypolitan recurring payments

🏷️  $Matic is now listed on OKEX

🏷️ @exeedme &amp; @polkadot collaboration

🏷️ @originprotocol &amp; @chainlink patnership

#ERC20_NEWS https://t.co/lwMbo7XDKn"
1377046467253166080,2021-03-30 23:53:56,114,214,176,"💠 @Clover_finance introduced Monthly Update for March 2021.

💠 #Clover is built for Polkadot, committed to provide easy‑to‑use blockchain infrastructure &amp; create one‑stop EVM compatible framework for Substrate‑based applications

➡️INFO
https://t.co/1avg56rs2T
#Defi_Eagle #Defi"
1377046458202009610,2021-03-30 23:53:54,5,707,21778,"Last 48 hours to sign up for @polkaswitch's public launch. 

The launch of this one is going to cause some serious waves, mark my words.

Don't miss out: 👇 https://t.co/PZM1EclEhd

$SWITCH #Polkadot #DeFi #crypto https://t.co/gBj0wEoDMp"
1377046285933555712,2021-03-30 23:53:13,0,708,81,"@CanidLatrans @stockmart_ Then 3x Multiplier on staking rewards in the Popsicle Stand.

Launched simultaneously on three chains with plans on expanding to Solana and Polkadot.

I might hold onto my airdrop for a little.

Thanks Badger"
1377045898472083459,2021-03-30 23:51:41,4360,180,158,"Welcome to massive Q DAO airdrop! 

1. go now to telegram https://t.co/COyXgODY1z 

2. Stay in telegram chat and wait announcement.

3. HOLD this gem until 10x 

(soon - QDAO launch cross-chain for BSC, Polkadot and ETH)"
1377045203131854851,2021-03-30 23:48:55,115,82,143,"ERC 20 NEWS DAILY DIGEST 💡
30/3/2021

🏷️ @Filecoin &amp; @chainlink patnership

🏷️ @paypolitan recurring payments

🏷️  $Matic is now listed on OKEX

🏷️ @exeedme &amp; @polkadot collaboration

🏷️ @originprotocol &amp; @chainlink patnership

#ERC20_NEWS https://t.co/lwMbo7XDKn"
1377044926135816195,2021-03-30 23:47:49,114,157,158,"💠 @Clover_finance introduced Monthly Update for March 2021.

💠 #Clover is built for Polkadot, committed to provide easy‑to‑use blockchain infrastructure &amp; create one‑stop EVM compatible framework for Substrate‑based applications

➡️INFO
https://t.co/1avg56rs2T
#Defi_Eagle #Defi"
1377044905541787648,2021-03-30 23:47:44,115,157,158,"ERC 20 NEWS DAILY DIGEST 💡
30/3/2021

🏷️ @Filecoin &amp; @chainlink patnership

🏷️ @paypolitan recurring payments

🏷️  $Matic is now listed on OKEX

🏷️ @exeedme &amp; @polkadot collaboration

🏷️ @originprotocol &amp; @chainlink patnership

#ERC20_NEWS https://t.co/lwMbo7XDKn"
1377044648439472139,2021-03-30 23:46:43,0,343,465,"What is the #NFTs deals from @PancakeSwap  to this #Easter ? 😍🥚

#cryptocurrencies #CryptocurrencyNews #Bitcoin  #DeFi #polkadot $uni $sushi $cake #BNB     #bitcoin  #ethereum  
$DOT $baker $BAT $aave $bnb $cake"
1377044227000000513,2021-03-30 23:45:02,4360,476,394,"Welcome to massive Q DAO airdrop! 

1. go now to telegram https://t.co/COyXgODY1z 

2. Stay in telegram chat and wait announcement.

3. HOLD this gem until 10x 

(soon - QDAO launch cross-chain for BSC, Polkadot and ETH)"
1377044219852898311,2021-03-30 23:45:00,0,158,107,"Take a look at who they’re already collaborating with to port their projects onto #Polkadot:
@SushiSwap @BalancerLabs @polkastarter @allianceblock @InjectiveLabs  to name but a few.  Basically the creme de la creme!

Bonus points for awesome name! https://t.co/nzyGgMElm9"
1377044210919079936,2021-03-30 23:44:58,0,158,107,"They’re getting very close to launch starting with their MoonRiver network bidding for a #parachain  slot on @kusamanetwork before the main event in q3 where Moonbeam will launch on #Polkadot itself.

Just how big will @MoonbeamNetwork be?"
1377044209455206403,2021-03-30 23:44:58,1,158,107,"@MoonbeamNetwork is a project that I’ve been eagerly anticipating since last year - offering seamless interoperability between $DOT &lt;-&gt; $ETH.
They’ve just completed $6m funding round with some big names including @binance and @coinbase!

https://t.co/U9rGebAy0G"
1377043787592171523,2021-03-30 23:43:17,4360,1414,156,"Welcome to massive Q DAO airdrop! 

1. go now to telegram https://t.co/COyXgODY1z 

2. Stay in telegram chat and wait announcement.

3. HOLD this gem until 10x 

(soon - QDAO launch cross-chain for BSC, Polkadot and ETH)"
1377043772538687488,2021-03-30 23:43:14,118,697,1715,"#LaunchZone is excited to announce the $DOT #BSC Spring Festival Referral Trading Challenge.
Polkadot is a platform that allows diverse blockchains to transfer messages
Reward: 29.2 DOT ($1000 worth)
Time: 30th Mar 11:30 PM to 30th Apr 2021 11:30 PM (HKT).
https://t.co/Yv8MdwlVcr https://t.co/8TpBDhwU39"
1377043670390693888,2021-03-30 23:42:49,4360,6262,5909,"Welcome to massive Q DAO airdrop! 

1. go now to telegram https://t.co/COyXgODY1z 

2. Stay in telegram chat and wait announcement.

3. HOLD this gem until 10x 

(soon - QDAO launch cross-chain for BSC, Polkadot and ETH)"
1377043017547329540,2021-03-30 23:40:14,4360,605,341,"Welcome to massive Q DAO airdrop! 

1. go now to telegram https://t.co/COyXgODY1z 

2. Stay in telegram chat and wait announcement.

3. HOLD this gem until 10x 

(soon - QDAO launch cross-chain for BSC, Polkadot and ETH)"
1377042606811570176,2021-03-30 23:38:36,12,732,73,"We are excited to announce the much anticipated #Polkazeck’s whitepaper V2  https://t.co/pKfK2GG2FY .
Enjoy the ride as this is only just the beginning.

$ZCK $OVEX $NFT #BTC #Ethereum #BinanceSmartChain #Polkadot #Uniswap https://t.co/kK0GzsnO98"
1377042573097897988,2021-03-30 23:38:28,4360,1289,1306,"Welcome to massive Q DAO airdrop! 

1. go now to telegram https://t.co/COyXgODY1z 

2. Stay in telegram chat and wait announcement.

3. HOLD this gem until 10x 

(soon - QDAO launch cross-chain for BSC, Polkadot and ETH)"
1377042535990894594,2021-03-30 23:38:19,10,241,302,"Dear @elonmusk 
I'm from #Morocco, could you be our guest in a webinar live. I have 365 questions.
Q9: Do you think that projects like #Cardano, #Binance smart chain, #Polkadot ... Will replace the #Ethereum ecosystem or even #Bitcoin in the future?
09/365 https://t.co/jBJTCV99oQ"
